Policy_ID,Customer_Name,Age,Gender,State,Policy_Type,Annual_Premium,Risk_Score,Tenure_Months,Churned,Claim_Filed,Claim_Amount,Digital_User
POL101701,Karen Garcia,57,Male,TX,Auto,2215.37,37,62,0,0,0,1
POL101702,Michael Williams,51,Male,CA,Home,1802.16,25,79,1,0,0,0
POL101703,Karen Rodriguez,29,Female,FL,Home,882.71,72,89,1,0,0,1
POL101704,Jessica Williams,62,Male,NY,Home,1727.26,85,70,0,0,0,1
POL101705,Robert Lopez,74,Male,OH,Home,1563.13,62,82,1,0,0,1
POL101706,John Rodriguez,70,Male,NY,Auto,1408.49,94,65,1,0,0,0
POL101707,John Johnson,24,Female,MI,Home,2692.64,26,62,0,0,0,1
POL101708,Nancy Lopez,27,Female,NY,Auto,2602.18,49,56,1,0,0,1
POL101709,John Smith,62,Male,OH,Life,2267.06,22,67,1,0,0,0
POL101710,James Williams,34,Female,MI,Auto,3315.99,61,17,1,0,0,1
POL101711,Nancy Lopez,43,Female,CA,Home,1549.56,67,112,0,0,0,1
POL101712,Emily Johnson,38,Male,FL,Home,1231.41,46,8,0,0,0,1
POL101713,Karen Williams,45,Female,NY,Life,2467.71,88,60,1,0,0,1
POL101714,John Brown,75,Female,MI,Auto,1096.44,85,113,0,0,0,0
POL101715,Robert Davis,63,Male,NC,Auto,1445.03,70,40,1,0,0,1
POL101716,Sarah Smith,19,Male,CA,Life,1173.81,88,81,0,1,4376.1,1
POL101717,Lisa Lopez,71,Female,NY,Home,707.46,43,89,0,1,3661.87,0
POL101718,William Martinez,60,Female,GA,Home,2982.5,79,62,0,0,0,0
POL101719,Jessica Lopez,18,Male,MI,Auto,1263.62,26,41,1,0,0,1
POL101720,Jessica Smith,68,Male,OH,Life,1919.08,29,12,0,0,0,1
POL101721,John Rodriguez,70,Male,IL,Home,629.95,82,93,0,0,0,0
POL101722,Robert Miller,53,Male,MI,Home,2598.02,68,89,1,0,0,1
POL101723,John Smith,68,Male,OH,Auto,1491.68,78,115,0,0,0,0
POL101724,Robert Wilson,43,Female,GA,Home,2734.21,96,100,0,0,0,0
POL101725,David Rodriguez,46,Female,FL,Life,1737.21,42,117,0,1,4407.95,0
POL101726,David Smith,38,Male,GA,Home,1087.27,87,54,0,1,4717.09,1
POL101727,Robert Wilson,28,Female,MI,Life,2039.53,26,89,0,1,14848.84,0
POL101728,William Miller,57,Male,IL,Auto,891.51,66,93,0,0,0,1
POL101729,Joseph Williams,28,Male,PA,Life,1821.62,92,11,1,0,0,1
POL101730,Jane Johnson,53,Female,GA,Auto,1451.92,10,60,0,0,0,0
POL101731,Robert Williams,66,Male,GA,Life,3235.88,22,68,1,1,16052.89,0
POL101732,Emily Brown,56,Male,TX,Home,682.79,36,78,0,1,5238.99,0
POL101733,Lisa Rodriguez,57,Male,GA,Life,2582.05,79,46,1,0,0,0
POL101734,David Garcia,52,Male,NC,Life,1048.25,68,38,1,0,0,0
POL101735,David Miller,71,Male,PA,Life,1457.14,15,61,0,0,0,1
POL101736,Jane Garcia,51,Male,FL,Life,1746.54,32,17,0,1,4253.69,1
POL101737,James Davis,72,Male,TX,Life,3224.05,19,66,1,0,0,0
POL101738,Lisa Brown,64,Male,IL,Auto,1227.73,60,72,0,0,0,0
POL101739,Karen Brown,41,Male,TX,Life,773.93,28,36,1,0,0,0
POL101740,David Lopez,71,Male,OH,Life,1456.07,60,74,0,0,0,0
POL101741,Nancy Johnson,39,Male,IL,Life,814.03,96,7,1,1,5440.86,1
POL101742,William Lopez,22,Female,TX,Auto,885.79,77,100,0,0,0,0
POL101743,Joseph Smith,73,Female,PA,Home,2221.55,93,16,1,1,11703.36,1
POL101744,Jane Miller,50,Female,NY,Home,682.71,92,14,1,0,0,1
POL101745,James Miller,75,Male,OH,Life,592.79,51,80,0,0,0,0
POL101746,Robert Davis,53,Male,IL,Auto,2643.24,66,25,1,1,5267.95,1
POL101747,John Lopez,64,Male,TX,Auto,1584.94,77,105,1,0,0,0
POL101748,John Wilson,37,Female,NY,Home,876.13,47,4,1,1,5371.39,0
POL101749,Michael Johnson,36,Male,GA,Auto,1260.84,71,29,1,0,0,1
POL101750,Jessica Miller,52,Male,OH,Home,2426.26,16,56,0,0,0,0
POL101751,William Garcia,69,Female,NC,Home,1326.61,80,6,1,0,0,0
POL101752,Lisa Johnson,60,Female,FL,Home,1983.56,59,1,1,0,0,1
POL101753,Robert Smith,34,Female,OH,Life,865.09,61,39,1,0,0,0
POL101754,Emily Brown,62,Male,TX,Auto,2264.28,35,1,0,1,4990.1,0
POL101755,Nancy Wilson,60,Female,PA,Auto,1448.23,35,115,0,1,12361.54,1
POL101756,Lisa Davis,51,Female,FL,Home,2380.91,28,104,1,0,0,0
POL101757,David Smith,26,Male,OH,Life,2925.18,18,63,1,0,0,1
POL101758,Jane Lopez,43,Female,OH,Auto,2334.94,70,57,1,1,16044.86,1
POL101759,David Rodriguez,19,Female,OH,Home,1387.24,29,67,0,1,8648.36,0
POL101760,Lisa Lopez,70,Female,GA,Life,1267.23,59,65,1,1,3338.5,1
POL101761,John Williams,26,Male,GA,Home,1482.26,89,65,1,1,5845.12,1
POL101762,Nancy Garcia,26,Female,GA,Home,993.86,90,103,1,1,11309.02,1
POL101763,John Brown,57,Female,OH,Life,1043.52,31,21,0,0,0,1
POL101764,Lisa Williams,34,Female,GA,Home,2872.07,22,109,0,0,0,1
POL101765,Joseph Wilson,18,Female,PA,Life,1654.2,21,30,1,0,0,1
POL101766,Nancy Miller,42,Male,PA,Life,1807.99,19,96,1,0,0,1
POL101767,Jane Jones,60,Female,PA,Life,2282.15,74,33,1,0,0,0
POL101768,Michael Martinez,57,Male,OH,Life,2268.96,39,48,0,1,15617.05,1
POL101769,Emily Martinez,59,Female,TX,Auto,702.13,17,22,1,1,2146.74,0
POL101770,Nancy Miller,42,Female,NC,Life,2994.62,30,94,1,0,0,1
POL101771,William Rodriguez,56,Male,FL,Life,1031.98,31,54,1,0,0,0
POL101772,Sarah Miller,52,Female,FL,Home,2669.21,27,110,0,0,0,1
POL101773,Joseph Wilson,20,Male,FL,Life,2818.01,75,4,1,0,0,1
POL101774,Michael Wilson,67,Male,FL,Life,2644.7,57,87,0,0,0,0
POL101775,Karen Johnson,54,Female,MI,Life,2236.93,53,55,0,0,0,0
POL101776,Robert Wilson,61,Female,FL,Home,543.83,18,44,1,0,0,0
POL101777,Sarah Smith,61,Female,MI,Home,1581.13,76,89,1,0,0,0
POL101778,Jane Miller,68,Female,PA,Life,2314.52,63,12,0,0,0,1
POL101779,Emily Johnson,47,Female,GA,Home,1662.35,35,81,1,1,2618.81,1
POL101780,Sarah Martinez,55,Female,NC,Life,3090.44,94,117,1,0,0,1
POL101781,Joseph Martinez,51,Female,OH,Home,1426.41,35,79,0,0,0,1
POL101782,Lisa Miller,29,Female,PA,Life,1380.6,43,74,1,0,0,1
POL101783,Joseph Garcia,36,Male,IL,Auto,1297.99,17,99,0,1,5750.69,0
POL101784,John Lopez,54,Female,FL,Home,1498.34,19,119,0,0,0,1
POL101785,David Davis,61,Male,OH,Home,2172.21,57,116,0,0,0,0
POL101786,Jessica Brown,66,Female,TX,Life,2621.05,64,52,1,0,0,1
POL101787,Sarah Rodriguez,34,Male,GA,Home,2487.7,63,93,0,1,13942.08,0
POL101788,James Miller,27,Male,CA,Home,2923.15,87,76,0,0,0,1
POL101789,Michael Lopez,74,Male,NC,Life,3157.74,49,65,1,0,0,0
POL101790,Lisa Lopez,72,Male,GA,Auto,2948.24,24,65,0,0,0,0
POL101791,James Johnson,66,Male,IL,Auto,556.84,90,10,0,0,0,0
POL101792,Joseph Martinez,64,Female,MI,Auto,2707.75,27,18,1,1,8306.52,0
POL101793,David Brown,29,Female,OH,Life,1125.2,32,47,1,0,0,1
POL101794,Karen Johnson,33,Female,NY,Auto,898.78,71,66,0,0,0,1
POL101795,Jane Jones,41,Female,FL,Life,2415.47,55,49,1,0,0,1
POL101796,Michael Miller,36,Female,FL,Life,1459.23,96,72,0,0,0,1
POL101797,Karen Lopez,25,Female,PA,Life,671.35,48,22,1,0,0,1
POL101798,Michael Wilson,48,Female,NC,Auto,912.89,24,86,1,1,5188.33,1
POL101799,James Garcia,38,Female,TX,Auto,502.79,62,26,1,0,0,1
POL101800,Sarah Johnson,34,Female,OH,Life,3209.67,97,90,0,0,0,1
POL101801,Jane Smith,40,Male,NC,Home,573.85,73,9,0,0,0,1
POL101802,David Davis,54,Female,OH,Home,1128.37,72,21,0,0,0,1
POL101803,Sarah Jones,71,Male,TX,Auto,1748.79,89,95,1,0,0,0
POL101804,Jane Williams,33,Male,GA,Life,1569.71,25,116,1,0,0,1
POL101805,Jane Williams,23,Female,NY,Home,3235.18,79,63,1,1,14160.8,1
POL101806,James Davis,25,Male,FL,Life,620.87,75,107,1,0,0,1
POL101807,Robert Rodriguez,42,Male,OH,Auto,2036.64,22,6,1,0,0,1
POL101808,Robert Miller,35,Female,MI,Home,2541.44,56,14,1,0,0,1
POL101809,Jane Smith,42,Female,TX,Auto,3295.09,18,33,1,0,0,0
POL101810,Jane Garcia,29,Female,IL,Auto,2361.11,72,71,1,0,0,1
POL101811,Robert Johnson,32,Female,MI,Home,2911.27,43,24,1,1,15628.46,1
POL101812,Lisa Martinez,43,Female,TX,Auto,751.17,90,73,1,0,0,0
POL101813,Joseph Garcia,58,Male,OH,Home,1657.82,38,75,1,0,0,1
POL101814,Nancy Miller,62,Female,MI,Life,1621.84,46,87,0,1,7222.69,1
POL101815,John Jones,43,Female,FL,Life,3158.86,52,112,1,0,0,1
POL101816,James Miller,64,Male,TX,Auto,954.11,95,51,1,0,0,1
POL101817,Joseph Johnson,49,Male,OH,Auto,955.66,73,2,1,0,0,1
POL101818,Karen Rodriguez,27,Female,PA,Life,1485.67,33,15,0,1,10164.92,0
POL101819,Emily Martinez,33,Male,GA,Life,663.4,80,35,1,0,0,0
POL101820,Robert Williams,24,Female,FL,Life,1047.37,43,36,0,0,0,1
POL101821,William Miller,34,Male,TX,Home,3395.63,57,116,0,0,0,1
POL101822,Michael Williams,40,Male,GA,Auto,1784.55,21,118,0,0,0,0
POL101823,David Jones,43,Female,PA,Home,2396.06,32,92,0,0,0,1
POL101824,David Davis,38,Female,MI,Home,2678.33,88,39,1,0,0,1
POL101825,Michael Johnson,39,Male,MI,Auto,1600.88,22,108,0,0,0,0
POL101826,Michael Miller,75,Female,NC,Home,941.68,96,4,1,0,0,1
POL101827,David Miller,24,Male,NY,Life,1119.74,54,64,0,0,0,1
POL101828,David Davis,31,Male,CA,Life,1439.8,74,74,1,0,0,1
POL101829,Joseph Johnson,32,Male,CA,Auto,2408.21,56,6,1,1,4490.41,1
POL101830,Sarah Jones,70,Male,CA,Auto,1694.84,67,57,0,1,5004.35,0
POL101831,Emily Wilson,24,Male,NY,Life,520.44,14,30,0,0,0,1
POL101832,William Davis,26,Female,NY,Life,2070.22,86,118,1,0,0,1
POL101833,Lisa Martinez,68,Female,NY,Home,3264.54,14,110,0,0,0,0
POL101834,Emily Davis,65,Male,PA,Home,2936.23,69,99,0,1,15204.92,1
POL101835,Jane Williams,25,Male,CA,Home,2975.63,30,113,0,1,13475.21,1
POL101836,David Smith,67,Female,PA,Life,2885.17,33,107,0,0,0,0
POL101837,James Garcia,40,Male,PA,Auto,1471.19,27,74,0,1,7104.19,1
POL101838,Nancy Martinez,46,Female,FL,Home,2795.58,30,117,1,0,0,1
POL101839,James Garcia,35,Female,TX,Home,929.48,63,96,1,0,0,1
POL101840,Jessica Garcia,48,Female,FL,Auto,2473.15,19,106,0,0,0,0
POL101841,James Lopez,47,Female,IL,Auto,2424.71,33,106,1,0,0,0
POL101842,Lisa Williams,69,Female,CA,Auto,576.71,94,67,0,0,0,0
POL101843,David Garcia,56,Female,PA,Life,2863.91,98,90,1,1,47724,1
POL101844,Lisa Wilson,52,Male,MI,Life,3209.74,69,15,1,1,28996.21,0
POL101845,Emily Davis,35,Male,PA,Life,1302.25,66,17,1,0,0,1
POL101846,Sarah Williams,59,Female,MI,Life,2937.17,32,91,0,1,10614.01,0
POL101847,James Garcia,56,Male,GA,Home,747.22,31,18,0,1,6433.06,1
POL101848,David Wilson,34,Female,GA,Auto,2299.9,77,115,0,1,12418.8,0
POL101849,Karen Lopez,31,Male,PA,Home,1956.94,43,19,0,1,7490.14,1
POL101850,Jessica Martinez,48,Female,TX,Life,2137.77,79,76,0,0,0,0
POL101851,Joseph Brown,41,Female,IL,Life,3278.62,37,88,0,0,0,1
POL101852,Sarah Miller,52,Male,IL,Home,3113.95,48,69,0,0,0,1
POL101853,David Miller,61,Male,CA,Auto,2855.25,51,24,1,0,0,1
POL101854,Sarah Johnson,62,Female,NC,Auto,1321.1,32,91,1,0,0,0
POL101855,Lisa Brown,51,Male,TX,Home,3235.46,79,48,0,0,0,1
POL101856,Lisa Rodriguez,20,Male,TX,Home,792.52,89,30,0,0,0,1
POL101857,Michael Lopez,54,Male,TX,Home,3059.99,11,15,1,1,30221.61,0
POL101858,Joseph Rodriguez,60,Female,OH,Life,1484.48,33,47,0,0,0,0
POL101859,John Wilson,57,Female,CA,Home,661.32,26,102,0,1,5628.37,1
POL101860,Jessica Wilson,43,Female,NC,Life,2508.07,74,44,1,0,0,0
POL101861,Emily Davis,72,Female,MI,Life,1193.84,79,98,1,1,11880.08,0
POL101862,Joseph Jones,40,Male,OH,Life,1230.71,78,27,1,0,0,1
POL101863,Nancy Wilson,61,Male,TX,Home,1418.14,69,84,0,0,0,0
POL101864,Jane Miller,56,Female,NC,Home,691.05,59,64,0,0,0,0
POL101865,William Davis,32,Male,NC,Home,1031.38,21,41,0,0,0,1
POL101866,Michael Lopez,73,Male,GA,Home,515.42,56,96,1,0,0,0
POL101867,David Brown,66,Male,IL,Auto,1836.23,76,68,1,0,0,0
POL101868,David Lopez,21,Female,FL,Home,752.77,74,5,1,0,0,0
POL101869,Michael Wilson,46,Male,CA,Home,2547.96,36,53,0,1,7464.56,1
POL101870,James Miller,39,Male,TX,Home,1206.87,57,8,1,0,0,1
POL101871,Jane Davis,42,Female,GA,Auto,3330.72,97,22,1,0,0,0
POL101872,Lisa Davis,30,Male,CA,Auto,3113.75,71,106,0,0,0,1
POL101873,Lisa Miller,35,Male,NY,Home,1368.32,53,7,0,0,0,1
POL101874,Robert Rodriguez,50,Male,TX,Home,2849.65,28,22,0,0,0,0
POL101875,Nancy Wilson,33,Male,OH,Home,2909.73,68,46,1,1,7922.21,1
POL101876,James Rodriguez,62,Male,GA,Home,3459.69,17,30,1,0,0,0
POL101877,John Garcia,59,Male,OH,Home,2293.52,64,101,0,1,13253.59,1
POL101878,Karen Rodriguez,61,Female,GA,Home,745.9,56,16,1,0,0,1
POL101879,Lisa Lopez,19,Female,TX,Home,2440.51,11,79,0,1,16909.01,1
POL101880,Jane Johnson,72,Female,NY,Life,2374.94,48,5,0,1,7015.6,0
POL101881,Joseph Brown,52,Male,MI,Auto,2415.05,54,67,0,0,0,0
POL101882,William Lopez,59,Male,PA,Life,1421.44,41,23,1,0,0,1
POL101883,Sarah Williams,51,Male,GA,Home,3079.04,74,61,0,0,0,1
POL101884,William Martinez,47,Female,MI,Home,3378.42,47,74,0,0,0,1
POL101885,John Martinez,72,Male,MI,Home,1153.14,86,5,1,0,0,1
POL101886,William Lopez,30,Female,TX,Auto,764.46,20,23,1,0,0,1
POL101887,William Miller,30,Male,GA,Auto,1083.61,19,79,0,0,0,0
POL101888,Joseph Garcia,35,Female,NY,Life,2961.66,68,82,0,0,0,1
POL101889,Joseph Miller,49,Male,GA,Life,2529.93,99,25,1,1,22297.94,1
POL101890,Jane Smith,49,Female,MI,Auto,2408.14,64,8,1,0,0,1
POL101891,Jane Jones,52,Male,PA,Home,1705.38,29,95,1,0,0,0
POL101892,Emily Rodriguez,56,Male,PA,Auto,2233.48,90,21,0,1,13450.27,1
POL101893,Karen Rodriguez,63,Female,CA,Auto,1423.62,26,2,1,0,0,0
POL101894,Robert Martinez,69,Female,PA,Home,1931.6,77,22,1,0,0,0
POL101895,Karen Martinez,46,Male,CA,Home,2879.19,14,72,1,0,0,0
POL101896,Emily Davis,66,Male,TX,Home,3443.72,69,87,0,0,0,0
POL101897,Sarah Miller,46,Male,TX,Home,3297.47,32,96,0,0,0,0
POL101898,Jessica Lopez,70,Female,MI,Auto,3301.6,55,72,0,0,0,1
POL101899,Lisa Wilson,61,Male,IL,Life,1706.67,61,68,1,1,8521.41,0
POL101900,Robert Williams,74,Male,OH,Auto,1906.37,19,64,0,0,0,1
POL101901,Sarah Smith,33,Male,TX,Home,2616.91,55,94,1,0,0,0
POL101902,Jessica Johnson,73,Male,CA,Home,3266.58,37,19,1,0,0,1
POL101903,David Miller,61,Male,FL,Life,925.98,52,87,0,0,0,0
POL101904,Jane Johnson,64,Female,PA,Home,1412.73,35,82,0,1,9348.68,0
POL101905,Nancy Wilson,74,Female,IL,Auto,917.74,64,53,1,0,0,0
POL101906,Michael Garcia,27,Female,CA,Auto,2336.03,57,93,1,0,0,1
POL101907,David Garcia,47,Female,PA,Home,1418.9,38,87,1,0,0,1
POL101908,Jessica Brown,42,Female,MI,Life,1478.32,36,97,0,0,0,1
POL101909,Robert Davis,56,Female,GA,Home,712.75,27,52,1,0,0,1
POL101910,Sarah Davis,37,Female,NY,Life,1549.39,69,47,1,0,0,0
POL101911,Jane Davis,22,Female,MI,Life,3087.49,83,82,0,0,0,1
POL101912,Karen Wilson,18,Female,MI,Home,1199.22,78,54,1,0,0,1
POL101913,Jessica Garcia,47,Female,OH,Auto,2585.56,83,44,1,0,0,1
POL101914,Jane Jones,66,Male,TX,Auto,2388.89,30,97,1,0,0,0
POL101915,John Wilson,20,Female,PA,Auto,3090.45,33,7,1,1,21315.16,1
POL101916,Jane Smith,62,Female,IL,Life,896.86,12,115,1,1,1671.44,0
POL101917,Nancy Garcia,31,Female,FL,Life,3432.77,71,92,0,0,0,1
POL101918,William Johnson,73,Male,NC,Home,2247.89,11,1,1,1,22476.85,1
POL101919,William Williams,47,Female,IL,Auto,3486.42,75,63,1,0,0,1
POL101920,Karen Brown,67,Female,NC,Auto,3234.54,51,103,0,0,0,0
POL101921,Robert Williams,21,Male,NY,Auto,1164.55,43,98,1,1,5349.15,0
POL101922,Robert Williams,35,Male,GA,Auto,668.49,51,39,1,0,0,0
POL101923,Sarah Rodriguez,54,Female,PA,Auto,1266.92,29,19,1,0,0,1
POL101924,James Davis,42,Female,TX,Home,2082.69,77,31,0,0,0,1
POL101925,Emily Miller,65,Male,NY,Auto,1014.79,54,77,0,0,0,1
POL101926,William Williams,18,Male,FL,Home,1002.38,84,24,0,0,0,1
POL101927,Michael Lopez,70,Male,IL,Home,1887.78,51,69,1,0,0,1
POL101928,William Miller,63,Female,IL,Home,599.8,56,87,0,1,1213.46,0
POL101929,James Smith,32,Male,GA,Life,865.66,14,83,0,0,0,0
POL101930,Karen Martinez,26,Female,OH,Life,1747.58,98,65,1,0,0,1
POL101931,Emily Davis,32,Female,PA,Home,689.39,58,33,1,0,0,1
POL101932,Lisa Miller,66,Female,NY,Home,1690.27,46,59,1,0,0,1
POL101933,James Smith,74,Female,IL,Home,1922.02,43,114,1,0,0,0
POL101934,Karen Brown,41,Male,GA,Auto,1853.8,82,33,0,1,32422.02,1
POL101935,Emily Jones,21,Male,CA,Home,3107.52,79,32,1,0,0,1
POL101936,Joseph Wilson,29,Female,PA,Life,2090.19,27,59,1,1,20777.87,1
POL101937,Joseph Johnson,75,Male,NC,Auto,1903.94,87,92,0,0,0,0
POL101938,Lisa Johnson,54,Female,NY,Home,1732.13,28,101,0,1,14617.53,0
POL101939,Joseph Rodriguez,54,Male,TX,Auto,2952.87,87,41,1,1,51622.08,1
POL101940,Michael Garcia,60,Female,MI,Auto,3185.17,49,12,0,0,0,1
POL101941,Sarah Brown,23,Female,NY,Auto,3059.73,26,73,0,0,0,1
POL101942,Jessica Johnson,56,Male,MI,Auto,2520.64,69,114,1,0,0,0
POL101943,David Lopez,73,Female,NY,Home,912.09,51,119,1,0,0,0
POL101944,Nancy Davis,63,Female,IL,Life,1330.61,90,11,0,0,0,0
POL101945,Robert Lopez,41,Male,OH,Auto,638.19,81,97,1,0,0,1
POL101946,Sarah Martinez,28,Female,FL,Auto,3292.47,74,19,0,1,22456.12,1
POL101947,James Martinez,30,Female,GA,Home,2482.4,62,54,1,1,23185.04,1
POL101948,James Martinez,51,Female,OH,Life,2739.09,16,57,0,0,0,1
POL101949,Jane Garcia,42,Male,OH,Home,1434.72,14,42,0,0,0,1
POL101950,Sarah Davis,24,Female,NY,Life,3036.96,33,98,0,1,5478,1
POL101951,Lisa Williams,69,Female,IL,Life,1278.81,37,71,1,0,0,0
POL101952,Nancy Lopez,21,Male,OH,Life,504.93,71,31,1,1,4048.1,1
POL101953,Karen Jones,25,Male,PA,Home,1629.24,26,52,0,0,0,1
POL101954,Lisa Martinez,37,Male,PA,Auto,2212.28,29,2,0,0,0,1
POL101955,Jane Lopez,46,Male,NC,Auto,1936.11,12,83,0,1,13942,1
POL101956,Michael Garcia,71,Female,OH,Life,3086.23,46,38,1,0,0,0
POL101957,Jane Brown,70,Male,OH,Auto,816.22,99,32,1,0,0,0
POL101958,David Johnson,68,Female,PA,Auto,2161.47,24,10,0,1,4153.2,0
POL101959,Michael Garcia,62,Female,TX,Home,2038.94,60,105,0,1,12486.01,0
POL101960,Karen Williams,63,Male,PA,Life,1344.18,57,8,0,0,0,0
POL101961,Robert Miller,27,Female,IL,Life,2966.68,17,90,0,1,17438.18,1
POL101962,James Martinez,60,Male,NC,Home,2758.55,22,94,0,0,0,1
POL101963,Michael Martinez,51,Female,FL,Home,2698.58,57,75,1,0,0,0
POL101964,James Miller,74,Male,GA,Life,3128.58,12,105,0,0,0,0
POL101965,Michael Davis,43,Male,IL,Home,2668.35,74,20,0,0,0,0
POL101966,William Rodriguez,58,Male,IL,Life,1195.52,82,20,1,0,0,1
POL101967,Karen Lopez,66,Male,CA,Auto,2616.69,40,9,1,1,19306.05,0
POL101968,Michael Rodriguez,75,Male,GA,Auto,1423.11,35,72,1,0,0,1
POL101969,Michael Davis,20,Male,CA,Auto,1226.52,90,15,1,0,0,1
POL101970,David Williams,73,Female,PA,Auto,719.01,65,98,0,1,1552.35,0
POL101971,Michael Garcia,23,Male,NC,Life,2732.09,43,88,1,0,0,1
POL101972,Nancy Davis,22,Male,CA,Life,2633,18,97,0,0,0,1
POL101973,Lisa Smith,22,Female,NY,Home,1203.5,71,105,0,0,0,0
POL101974,Nancy Garcia,71,Female,TX,Home,2748.14,22,105,0,0,0,0
POL101975,John Davis,64,Female,CA,Auto,3253.52,78,109,1,0,0,1
POL101976,Michael Brown,40,Male,FL,Home,824.09,50,63,1,0,0,1
POL101977,Nancy Miller,66,Female,CA,Home,1197.91,86,104,1,0,0,1
POL101978,Robert Rodriguez,26,Female,TX,Auto,2750.78,10,91,0,0,0,1
POL101979,William Davis,52,Male,PA,Life,1323.52,98,21,0,0,0,0
POL101980,James Lopez,37,Male,CA,Home,2373.99,56,5,0,0,0,1
POL101981,Jessica Miller,75,Female,TX,Home,743.49,13,35,1,0,0,1
POL101982,Karen Davis,66,Male,MI,Auto,1856.61,72,85,0,1,15493.17,0
POL101983,Jessica Williams,59,Female,FL,Life,2717.27,61,68,0,0,0,0
POL101984,Jane Martinez,52,Male,CA,Home,2559.54,19,113,0,0,0,1
POL101985,John Brown,67,Male,CA,Auto,2945.22,37,48,0,0,0,0
POL101986,David Smith,35,Female,NY,Auto,3132.36,15,80,0,1,8410.17,1
POL101987,David Brown,34,Female,NY,Life,2819.55,36,95,0,0,0,1
POL101988,Robert Jones,41,Female,PA,Auto,2514.76,21,90,0,0,0,0
POL101989,Michael Davis,20,Female,MI,Auto,595.17,71,62,0,1,3010.76,1
POL101990,Lisa Wilson,49,Male,CA,Auto,2104.9,61,116,0,0,0,0
POL101991,Joseph Davis,52,Male,TX,Auto,613.09,57,35,1,1,5512.26,1
POL101992,Robert Rodriguez,55,Female,MI,Life,2924.2,76,70,0,0,0,1
POL101993,Jane Martinez,30,Male,GA,Home,1462.17,55,97,1,0,0,0
POL101994,Jane Jones,73,Female,PA,Auto,2187.29,83,21,0,1,13702.32,0
POL101995,Joseph Rodriguez,64,Male,CA,Life,1338.34,24,80,0,0,0,1
POL101996,Nancy Garcia,42,Male,MI,Home,2847.5,80,111,0,1,13458.77,1
POL101997,Robert Smith,26,Male,CA,Home,3159.51,45,39,0,0,0,1
POL101998,Joseph Wilson,21,Female,NY,Auto,1695.93,23,34,1,0,0,1
POL101999,Jessica Rodriguez,31,Male,TX,Home,3088.77,87,106,1,0,0,1
POL102000,Emily Miller,54,Male,FL,Home,1301.23,12,15,0,0,0,1
POL102001,Jane Wilson,51,Female,CA,Life,2103.98,76,6,0,0,0,0
POL102002,Nancy Lopez,28,Male,TX,Life,3076.28,95,66,0,0,0,1
POL102003,Joseph Brown,58,Female,CA,Life,1477.64,28,88,0,0,0,0
POL102004,David Smith,73,Female,CA,Home,3362.13,85,56,0,0,0,0
POL102005,Jessica Jones,20,Male,NY,Life,865.64,63,49,0,0,0,0
POL102006,Sarah Johnson,45,Female,OH,Auto,554.83,78,92,0,1,1059.57,0
POL102007,Jessica Johnson,46,Male,FL,Home,3212.41,19,1,1,0,0,0
POL102008,Joseph Brown,26,Male,FL,Life,705.95,42,65,0,0,0,0
POL102009,Emily Wilson,20,Female,NY,Home,3475.67,22,28,0,0,0,1
POL102010,Lisa Wilson,42,Female,CA,Life,3354.19,60,100,0,1,24198.22,1
POL102011,Sarah Wilson,51,Female,OH,Auto,911.06,41,20,0,0,0,0
POL102012,Lisa Lopez,29,Female,PA,Home,2112.75,84,48,1,0,0,1
POL102013,James Williams,59,Male,NC,Home,1054.76,33,72,0,0,0,1
POL102014,Lisa Williams,26,Male,FL,Life,1784.47,44,65,1,0,0,1
POL102015,Joseph Brown,32,Male,GA,Auto,684.28,92,90,1,0,0,0
POL102016,Nancy Brown,57,Female,FL,Home,1171.77,79,51,1,1,11583.71,1
POL102017,Joseph Smith,42,Male,GA,Auto,1589.82,49,43,1,1,14706.26,0
POL102018,Lisa Garcia,22,Female,MI,Auto,1815.94,63,49,0,0,0,1
POL102019,Robert Jones,28,Female,TX,Life,3432.49,53,25,0,1,26076.68,1
POL102020,Lisa Rodriguez,51,Male,GA,Life,2923.6,71,74,0,0,0,1
POL102021,Michael Garcia,41,Female,IL,Life,2712.23,77,76,1,0,0,1
POL102022,Karen Jones,32,Male,MI,Auto,2111.12,42,41,0,0,0,0
POL102023,David Martinez,55,Female,NY,Life,3019.99,86,71,1,0,0,0
POL102024,David Rodriguez,25,Female,GA,Home,1517.97,65,64,1,0,0,1
POL102025,William Johnson,22,Male,TX,Home,2626.7,45,61,0,1,6290.92,0
POL102026,Michael Miller,65,Female,NC,Home,3481.35,63,12,1,0,0,0
POL102027,John Jones,43,Male,NY,Home,1443.89,28,111,0,0,0,1
POL102028,Nancy Lopez,35,Male,CA,Auto,2522.05,52,104,1,0,0,0
POL102029,Michael Wilson,23,Female,TX,Auto,3032.94,21,81,0,0,0,1
POL102030,Nancy Williams,54,Female,FL,Life,3247.42,20,69,1,0,0,0
POL102031,Emily Williams,65,Male,IL,Home,2653.8,79,14,1,1,9381.82,0
POL102032,Karen Garcia,30,Female,TX,Home,1350.82,21,34,0,0,0,0
POL102033,Nancy Brown,45,Female,NC,Home,1478.85,50,48,1,0,0,1
POL102034,Joseph Lopez,22,Male,MI,Life,562.27,34,61,1,0,0,1
POL102035,James Davis,30,Female,FL,Home,2782.66,12,81,0,0,0,1
POL102036,Michael Martinez,34,Female,CA,Home,628.22,12,35,0,0,0,1
